"7423ABE4-60EE-48DA-8F5B-1A9F30D9DD20","36000","2015-07-29","NG14 6RZ","T","N","L","","16","STONEBRIDGE WAY","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/7423ABE4-60EE-48DA-8F5B-1A9F30D9DD20/current"
"80E1AA98-7833-7BF8-E053-6C04A8C00BF2","465000","2018-12-20","NG14 7AQ","D","N","F","","11","SKITHORNE RISE","LOWDHAM","NOTTINGHAM","NEWARK AND SHERWOOD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/80E1AA98-7833-7BF8-E053-6C04A8C00BF2/current"
"49B7852A-5960-7921-E050-A8C063056E8D","382500","2017-02-03","NG14 7AQ","D","N","F","","11","SKITHORNE RISE","LOWDHAM","NOTTINGHAM","NEWARK AND SHERWOOD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49B7852A-5960-7921-E050-A8C063056E8D/current"
"CE739DC1-00BE-4C7D-8041-977D624894BF","366500","2015-08-21","NG14 7AQ","D","N","F","","11","SKITHORNE RISE","LOWDHAM","NOTTINGHAM","NEWARK AND SHERWOOD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/CE739DC1-00BE-4C7D-8041-977D624894BF/current"
"9701B12A-BD3D-4882-A474-01536B3615B5","165000","2015-04-15","NG14 7BF","D","N","F","","5","THE OLD DAIRY","LOWDHAM","NOTTINGHAM","NEWARK AND SHERWOOD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/9701B12A-BD3D-4882-A474-01536B3615B5/current"
"315AA6D0-11A9-40EF-B264-989A83E909FC","1114000","2015-05-13","NG14 7BY","D","N","F","","LOWDHAM MILL","","LOWDHAM","NOTTINGHAM","NEWARK AND SHERWOOD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/315AA6D0-11A9-40EF-B264-989A83E909FC/current"
"5F41D08B-6408-4239-ABBD-B22E4536C6D5","271000","2002-12-13","NG14 7EB","D","N","F","","120","CAYTHORPE ROAD","CAYTHORPE","NOTTINGHAM","NEWARK AND SHERWOOD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/5F41D08B-6408-4239-ABBD-B22E4536C6D5/current"
"F306E924-D2C5-474C-B14F-F7F81E4A035E","167500","2000-09-07","NG14 7EB","D","Y","F","","120","CAYTHORPE ROAD","CAYTHORPE","NOTTINGHAM","NEWARK AND SHERWOOD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/F306E924-D2C5-474C-B14F-F7F81E4A035E/current"
"6EEE74BF-D127-47D7-B6BA-33126D120215","865000","2015-01-15","NG14 7EE","D","N","F","","FERNHILL","HOVERINGHAM ROAD","CAYTHORPE","NOTTINGHAM","NEWARK AND SHERWOOD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/6EEE74BF-D127-47D7-B6BA-33126D120215/current"
"4936240A-61CE-4346-BDD4-1F7EE047E916","199950","2015-06-30","NG14 7EL","D","N","F","","22","RIDGE HILL","LOWDHAM","NOTTINGHAM","NEWARK AND SHERWOOD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4936240A-61CE-4346-BDD4-1F7EE047E916/current"
"3B7E0B90-3DA7-EA99-E050-A8C062057E77","235000","2016-08-05","NG14 7FF","D","N","F","","8","HOBSONS ACRE","GUNTHORPE","NOTTINGHAM","NEWARK AND SHERWOOD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B7E0B90-3DA7-EA99-E050-A8C062057E77/current"
"9859811E-2B25-44AB-8ACA-01D356CD2116","208000","2015-01-20","NG14 7FF","D","N","F","","8","HOBSONS ACRE","GUNTHORPE","NOTTINGHAM","NEWARK AND SHERWOOD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/9859811E-2B25-44AB-8ACA-01D356CD2116/current"
"3014F2CD-D48F-4E85-A32E-AB1F2C9BF542","140000","2002-08-02","NG14 7FF","D","N","F","","8","HOBSONS ACRE","GUNTHORPE","NOTTINGHAM","NEWARK AND SHERWOOD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3014F2CD-D48F-4E85-A32E-AB1F2C9BF542/current"
"773788C3-985C-2CE4-E053-6C04A8C05E57","10000","2017-12-15","NG14 7GH","O","N","F","","LANGSTON HOUSE","MAIN STREET","BLEASBY","NOTTINGHAM","NEWARK AND SHERWOOD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/773788C3-985C-2CE4-E053-6C04A8C05E57/current"
"8B941770-534F-450E-BB7C-ABFE9E6D64DF","380000","2015-04-09","NG14 7GH","D","N","F","","LANGSTON HOUSE","MAIN STREET","BLEASBY","NOTTINGHAM","NEWARK AND SHERWOOD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8B941770-534F-450E-BB7C-ABFE9E6D64DF/current"
"CAC87262-A17C-4089-96F5-FD4F4ED480A6","75000","2000-01-31","NG14 7GQ","S","N","F","","4","ORCHARD VIEW","THURGARTON","NOTTINGHAM","NEWARK AND SHERWOOD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/CAC87262-A17C-4089-96F5-FD4F4ED480A6/current"
"717BFD5A-1F31-4DE0-ABE8-26DD32986BD0","425000","2015-09-21","NG14 7JP","D","N","F","","THE CASCADES","BOAT LANE","HOVERINGHAM","NOTTINGHAM","NEWARK AND SHERWOOD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/717BFD5A-1F31-4DE0-ABE8-26DD32986BD0/current"
"03036C66-8907-445E-9229-2A4C1E970FAF","280000","2015-03-12","NG14 7JR","D","N","F","","VINE COTTAGE","MAIN STREET","HOVERINGHAM","NOTTINGHAM","NEWARK AND SHERWOOD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/03036C66-8907-445E-9229-2A4C1E970FAF/current"
"6465AC76-5FED-42AD-B7F0-2902290BF416","250000","2003-12-19","NG14 7JR","D","N","F","","VINE COTTAGE","MAIN STREET","HOVERINGHAM","NOTTINGHAM","NEWARK AND SHERWOOD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/6465AC76-5FED-42AD-B7F0-2902290BF416/current"
"E059ECCA-4742-49DE-8038-F158A73C35EB","110000","1998-02-27","NG14 7JR","D","N","F","","VINE COTTAGE","MAIN STREET","HOVERINGHAM","NOTTINGHAM","NEWARK AND SHERWOOD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/E059ECCA-4742-49DE-8038-F158A73C35EB/current"
"FD92F9F8-CFC8-4BD7-A5C3-2754CD9E96DC","245000","2015-07-16","NG14 7WB","D","N","F","","1","NURSERY GARDENS","LOWDHAM","NOTTINGHAM","NEWARK AND SHERWOOD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/FD92F9F8-CFC8-4BD7-A5C3-2754CD9E96DC/current"
